track_id,track_name,track_artist,track_url
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,YOASOBI,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt
07nkXuHBzlwBQbQuij1Oi7,Night,dori,https://open.spotify.com/track/07nkXuHBzlwBQbQuij1Oi7
2kQYhmWUdWzNmijnkHQVZl,The Star,dori,https://open.spotify.com/track/2kQYhmWUdWzNmijnkHQVZl
6GukZESVRKPnnz4vZGUNxC,Only you,Tophyun,https://open.spotify.com/track/6GukZESVRKPnnz4vZGUNxC
3ed5wXoo5p2K7BftqZgyJe,Kim Jong-Un,OXY DIO DIO,https://open.spotify.com/track/3ed5wXoo5p2K7BftqZgyJe
4OBOoxw6oLLkvAxOIQum1a,뫼비우스,C.park,https://open.spotify.com/track/4OBOoxw6oLLkvAxOIQum1a
2q4F5KlvlNyddxZQOKSFwp,boy for the weekend,marc indigo,https://open.spotify.com/track/2q4F5KlvlNyddxZQOKSFwp
0rqCoWrvQaEqa0yMLzweSD,Seasonal Crime (Feat. Saebit),Miiro,https://open.spotify.com/track/0rqCoWrvQaEqa0yMLzweSD
1b2jcwnf3JwuyWiG3xTPsp,Harmony of Stars,QWER,https://open.spotify.com/track/1b2jcwnf3JwuyWiG3xTPsp
0fh6kywicgePHsafihzMqv,Monologue,Jeong Dong Won,https://open.spotify.com/track/0fh6kywicgePHsafihzMqv
7M3POeMOBCs6pwtDkVhBTi,Flower in the Desert - Kor Version,Woody,https://open.spotify.com/track/7M3POeMOBCs6pwtDkVhBTi
0Q45KQal5LusnPiToM6zAb,It's Been Forever,YIYEON,https://open.spotify.com/track/0Q45KQal5LusnPiToM6zAb
2R4szKHlna6ZcCcA3jXLfv,The Last Flower,AIRI KANNA,https://open.spotify.com/track/2R4szKHlna6ZcCcA3jXLfv
5e0b9LgOfi3aJSKXFcOWRe,Beanie,Chezile,https://open.spotify.com/track/5e0b9LgOfi3aJSKXFcOWRe
7MGUDGEQpcqf29gWAmJyy4,Sleep Well,d4vd,https://open.spotify.com/track/7MGUDGEQpcqf29gWAmJyy4
1q9TLiBIGcjEchuhPSIz8c,Love..What is it,Zia,https://open.spotify.com/track/1q9TLiBIGcjEchuhPSIz8c
1yaEsGauwkaJsu2RO0rFLg,Deep Sea (Feat. BE'O),Kim Seungmin,https://open.spotify.com/track/1yaEsGauwkaJsu2RO0rFLg
6q4L77QLqOzilFDrLCWc5a,Unbelievable,LUCY,https://open.spotify.com/track/6q4L77QLqOzilFDrLCWc5a
0MJ5wKsPEeihONNfugHGy7,Tip Toe,HYBS,https://open.spotify.com/track/0MJ5wKsPEeihONNfugHGy7
1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,https://open.spotify.com/track/1ULdASrNy5rurl1TZfFaMP
2fiI6e0WxyZB3QnmRxYGPg,Vancouver 2,BIG Naughty,https://open.spotify.com/track/2fiI6e0WxyZB3QnmRxYGPg
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,https://open.spotify.com/track/5aIVCx5tnk0ntmdiinnYvw
0VPFT123HKoQ2J6ipeDcI1,Standing Next to You (USHER Remix),Jung Kook,https://open.spotify.com/track/0VPFT123HKoQ2J6ipeDcI1
0bC7GKnxh9W9JIvJ6HVWxc,FLOWER,JISOO,https://open.spotify.com/track/0bC7GKnxh9W9JIvJ6HVWxc
0LY4jOJChwNOYUp2dTNEss,Hopeless Romantic (Feat. LEE SUHYUN),BIG Naughty,https://open.spotify.com/track/0LY4jOJChwNOYUp2dTNEss
5o2rYExTsDD5Xj2WlBU3Ik,Ruler of My Heart (VIVINOS - ALNST Original Soundtrack Part.5),BL8M,https://open.spotify.com/track/5o2rYExTsDD5Xj2WlBU3Ik
75bgkdHdg7ppBcHdLJkSBM,Why?,PLAVE,https://open.spotify.com/track/75bgkdHdg7ppBcHdLJkSBM
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
7mpdNiaQvygj2rHoxkzMfa,Bite Me,ENHYPEN,https://open.spotify.com/track/7mpdNiaQvygj2rHoxkzMfa
0TU3HvHsqJyKVBP8eFIUFQ,Pixel world,PLAVE,https://open.spotify.com/track/0TU3HvHsqJyKVBP8eFIUFQ
3rmqiQbzPDx7A8p88IRFKg,Love U Like That,Lauv,https://open.spotify.com/track/3rmqiQbzPDx7A8p88IRFKg
4lIAPwAU6R8PAy2WhykC4i,#menow,fromis_9,https://open.spotify.com/track/4lIAPwAU6R8PAy2WhykC4i
0WUYhwQ1U4BETRP71oTKNF,I Just Love Ya,PLAVE,https://open.spotify.com/track/0WUYhwQ1U4BETRP71oTKNF
2IMPPA9UZpqTnnVIy9lDHU,Love Me Back,fromis_9,https://open.spotify.com/track/2IMPPA9UZpqTnnVIy9lDHU
76qqDJijAjFph7sjUxNVG8,Shhh,KISS OF LIFE,https://open.spotify.com/track/76qqDJijAjFph7sjUxNVG8
1BuA7GJXWD6P9LMShz7YSt,Heart,DK,https://open.spotify.com/track/1BuA7GJXWD6P9LMShz7YSt
6odZjB2Z1T2iJTf5bbqUIe,Dare to Love (feat. BIG Naughty),B.I,https://open.spotify.com/track/6odZjB2Z1T2iJTf5bbqUIe
72UVMFjUAL6KJvwi36VBiz,peach eyes,wave to earth,https://open.spotify.com/track/72UVMFjUAL6KJvwi36VBiz
4K8jDTlNhZWEdnzZVGRMtN,FEARLESS (2023 Ver.),LE SSERAFIM,https://open.spotify.com/track/4K8jDTlNhZWEdnzZVGRMtN
3dQHlnZMraJowb43SREjEb,Dear. PLLI,PLAVE,https://open.spotify.com/track/3dQHlnZMraJowb43SREjEb
618OKP1lBkNJL8uZdNSvQE,MANIAC,VIVIZ,https://open.spotify.com/track/618OKP1lBkNJL8uZdNSvQE
77WBsNSTTDrp7rkZEsbAcv,Blue Moon,N.Flying,https://open.spotify.com/track/77WBsNSTTDrp7rkZEsbAcv
